long	lat	depth
-48.415840	-1.405820	-1.64
-48.415840	-1.405800	-1.74
-48.415840	-1.405780	-1.84
-48.415830	-1.405760	-1.74
-48.415830	-1.405740	-1.74
-48.415830	-1.405720	-1.74
-48.415830	-1.405700	-1.64
-48.415830	-1.405690	-1.64
-48.415830	-1.405660	-1.64
-48.415840	-1.405650	-1.64
-48.415850	-1.405630	-1.64
-48.415860	-1.405610	-1.64
-48.415870	-1.405600	-1.74
-48.415880	-1.405590	-1.84
-48.415900	-1.405580	-1.84
-48.415910	-1.405580	-1.94
-48.415930	-1.405580	-1.94
-48.415940	-1.405590	-2.04
-48.415950	-1.405600	-2.04
-48.415950	-1.405620	-1.94
-48.415960	-1.405630	-1.94
-48.415960	-1.405650	-1.94
-48.415970	-1.405670	-1.94
-48.415970	-1.405690	-1.94
-48.415980	-1.405710	-1.94
-48.415980	-1.405730	-1.84
-48.415990	-1.405750	-1.84
-48.416000	-1.405770	-1.94
-48.416000	-1.405790	-1.94
-48.416010	-1.405810	-1.94
-48.416020	-1.405830	-1.94
-48.416030	-1.405850	-1.94
-48.416040	-1.405870	-1.94
-48.416050	-1.405880	-1.94
-48.416050	-1.405900	-1.94
-48.416060	-1.405920	-2.04
-48.416060	-1.405950	-2.04
-48.416060	-1.405970	-2.04
-48.416060	-1.405990	-1.94
-48.416060	-1.406000	-2.04
-48.416060	-1.406030	-2.14
-48.416060	-1.406040	-2.24
-48.416060	-1.406060	-2.24
-48.416060	-1.406080	-2.24
-48.416050	-1.406100	-2.24
-48.416050	-1.406120	-2.34
-48.416050	-1.406150	-2.34
-48.416050	-1.406170	-2.24
-48.416050	-1.406190	-2.24
-48.416050	-1.406210	-2.34
-48.416050	-1.406230	-2.34
-48.416050	-1.406250	-2.44
-48.416050	-1.406270	-2.44
-48.416050	-1.406290	-2.34
-48.416040	-1.406310	-2.34
-48.416040	-1.406330	-2.44
-48.416040	-1.406350	-2.44
-48.416030	-1.406370	-2.34
-48.416030	-1.406400	-2.44
-48.416030	-1.406420	-2.34
-48.416020	-1.406440	-2.24
-48.416020	-1.406460	-2.14
-48.416020	-1.406480	-2.24
-48.416010	-1.406500	-2.24
-48.416010	-1.406520	-2.24
-48.416010	-1.406540	-2.24
-48.416010	-1.406560	-2.14
-48.416010	-1.406580	-2.14
-48.416010	-1.406600	-2.14
-48.416010	-1.406630	-2.14
-48.416010	-1.406650	-2.14
-48.416010	-1.406670	-2.24
-48.416010	-1.406690	-2.24
-48.416010	-1.406710	-2.44
-48.416010	-1.406730	-2.44
-48.416020	-1.406750	-2.24
-48.416020	-1.406770	-2.14
-48.416030	-1.406790	-2.24
-48.416030	-1.406810	-2.14
-48.416040	-1.406830	-2.24
-48.416040	-1.406850	-2.34
-48.416050	-1.406870	-2.44
-48.416050	-1.406890	-2.34
-48.416060	-1.406910	-2.34
-48.416060	-1.406930	-2.34
-48.416070	-1.406950	-2.44
-48.416070	-1.406980	-2.34
-48.416080	-1.407000	-2.24
-48.416080	-1.407020	-2.24
-48.416090	-1.407040	-2.44
-48.416090	-1.407060	-2.64
-48.416100	-1.407080	-2.74
-48.416100	-1.407100	-2.64
-48.416110	-1.407120	-2.54
-48.416120	-1.407140	-2.44
-48.416120	-1.407160	-2.44
-48.416130	-1.407180	-2.34
-48.416130	-1.407200	-2.54
-48.416140	-1.407220	-2.44
-48.416140	-1.407240	-2.44
-48.416150	-1.407250	-2.44
-48.416160	-1.407280	-2.44
-48.416160	-1.407300	-2.44
-48.416170	-1.407320	-2.54
-48.416180	-1.407340	-2.64
-48.416180	-1.407360	-2.54
-48.416190	-1.407380	-2.54
-48.416200	-1.407400	-2.44
-48.416210	-1.407420	-2.34
-48.416210	-1.407440	-2.34
-48.416220	-1.407460	-2.54
-48.416230	-1.407480	-2.44
-48.416230	-1.407500	-2.54
-48.416240	-1.407520	-2.34
-48.416240	-1.407540	-2.44
-48.416250	-1.407560	-2.54
-48.416250	-1.407580	-2.54
-48.416260	-1.407600	-2.64
-48.416260	-1.407620	-2.84
-48.416270	-1.407650	-3.04
-48.416280	-1.407670	-2.84
-48.416280	-1.407690	-2.64
-48.416290	-1.407710	-2.64
-48.416300	-1.407730	-2.54
-48.416300	-1.407750	-2.64
-48.416310	-1.407770	-2.74
-48.416320	-1.407790	-2.84
-48.416330	-1.407810	-3.04
-48.416330	-1.407830	-3.04
-48.416340	-1.407850	-3.04
-48.416350	-1.407870	-3.04
-48.416350	-1.407890	-2.94
-48.416360	-1.407910	-2.44
-48.416360	-1.407930	-2.44
-48.416370	-1.407950	-2.34
-48.416370	-1.407970	-2.24
-48.416370	-1.408000	-2.64
-48.416370	-1.408020	-3.24
-48.416370	-1.408040	-2.74
-48.416370	-1.408060	-2.54
-48.416370	-1.408080	-2.54
-48.416360	-1.408110	-2.54
-48.416360	-1.408120	-2.64
-48.416360	-1.408140	-2.54
-48.416360	-1.408170	-2.54
-48.416350	-1.408190	-2.54
-48.416350	-1.408210	-2.44
-48.416350	-1.408230	-2.44
-48.416350	-1.408250	-2.44
-48.416350	-1.408270	-2.54
-48.416350	-1.408290	-2.54
-48.416350	-1.408320	-2.54
-48.416360	-1.408340	-2.44
-48.416360	-1.408360	-2.44
-48.416360	-1.408380	-2.54
-48.416360	-1.408410	-2.54
-48.416370	-1.408430	-2.44
-48.416370	-1.408450	-2.44
-48.416380	-1.408470	-2.44
-48.416380	-1.408490	-2.54
-48.416390	-1.408510	-2.54
-48.416400	-1.408530	-2.54
-48.416400	-1.408550	-2.54
-48.416410	-1.408570	-2.54
-48.416420	-1.408590	-2.64
-48.416430	-1.408610	-2.44
-48.416440	-1.408630	-2.44
-48.416450	-1.408650	-2.44
-48.416460	-1.408670	-2.34
-48.416470	-1.408690	-2.34
-48.416480	-1.408710	-2.44
-48.416490	-1.408720	-2.34
-48.416500	-1.408740	-2.34
-48.416510	-1.408760	-2.34
-48.416520	-1.408770	-2.34
-48.416530	-1.408790	-2.44
-48.416550	-1.408810	-2.44
-48.416560	-1.408830	-2.34
-48.416570	-1.408840	-2.44
-48.416580	-1.408860	-2.44
-48.416600	-1.408880	-2.34
-48.416610	-1.408890	-2.34
-48.416620	-1.408910	-2.34
-48.416640	-1.408920	-2.34
-48.416650	-1.408940	-2.34
-48.416660	-1.408950	-2.34
-48.416680	-1.408970	-2.44
-48.416690	-1.408990	-2.34
-48.416700	-1.409000	-2.44
-48.416720	-1.409020	-2.64
-48.416730	-1.409040	-2.44
-48.416740	-1.409050	-2.34
-48.416750	-1.409070	-2.44
-48.416760	-1.409090	-2.54
-48.416780	-1.409100	-2.94
-48.416790	-1.409120	-3.14
-48.416800	-1.409140	-2.54
-48.416810	-1.409160	-2.54
-48.416830	-1.409170	-2.44
-48.416840	-1.409190	-2.44
-48.416850	-1.409220	-2.44
-48.416860	-1.409240	-2.44
-48.416860	-1.409250	-2.44
-48.416870	-1.409270	-2.44
-48.416870	-1.409290	-2.54
-48.416880	-1.409320	-2.54
-48.416880	-1.409330	-2.44
-48.416880	-1.409360	-2.54
-48.416890	-1.409380	-2.34
-48.416890	-1.409400	-2.44
-48.416890	-1.409420	-2.44
-48.416890	-1.409450	-2.44
-48.416900	-1.409460	-2.44
-48.416900	-1.409480	-2.44
-48.416900	-1.409500	-2.44
-48.416910	-1.409520	-2.34
-48.416920	-1.409540	-2.34
-48.416930	-1.409560	-2.34
-48.416940	-1.409580	-2.34
-48.416950	-1.409600	-2.34
-48.416960	-1.409610	-2.44
-48.416970	-1.409640	-2.44
-48.416970	-1.409650	-2.44
-48.416980	-1.409670	-2.44
-48.416990	-1.409690	-2.44
-48.417000	-1.409710	-2.44
-48.417010	-1.409730	-2.44
-48.417020	-1.409750	-2.54
-48.417030	-1.409770	-2.44
-48.417040	-1.409790	-2.44
-48.417050	-1.409810	-2.64
-48.417060	-1.409830	-2.74
-48.417070	-1.409850	-2.44
-48.417080	-1.409870	-2.54
-48.417090	-1.409880	-2.44
-48.417100	-1.409900	-2.44
-48.417100	-1.409920	-2.34
-48.417110	-1.409940	-2.44
-48.417120	-1.409960	-2.44
-48.417130	-1.409980	-2.34
-48.417130	-1.410000	-2.44
-48.417140	-1.410020	-2.34
-48.417140	-1.410040	-2.44
-48.417150	-1.410060	-2.34
-48.417160	-1.410080	-2.44
-48.417160	-1.410100	-2.44
-48.417170	-1.410120	-2.44
-48.417170	-1.410140	-2.34
-48.417180	-1.410160	-2.34
-48.417190	-1.410180	-2.34
-48.417190	-1.410200	-2.44
-48.417200	-1.410220	-2.34
-48.417210	-1.410240	-2.34
-48.417220	-1.410260	-2.44
-48.417230	-1.410280	-2.44
-48.417230	-1.410300	-2.44
-48.417240	-1.410320	-2.44
-48.417250	-1.410340	-2.34
-48.417260	-1.410360	-2.34
-48.417260	-1.410380	-2.34
-48.417270	-1.410400	-2.44
-48.417280	-1.410420	-2.44
-48.417280	-1.410440	-2.34
-48.417290	-1.410460	-2.34
-48.417300	-1.410480	-2.34
-48.417300	-1.410500	-2.44
-48.417310	-1.410520	-2.54
-48.417320	-1.410540	-2.44
-48.417320	-1.410560	-2.44
-48.417330	-1.410580	-2.34
-48.417330	-1.410600	-2.34
-48.417340	-1.410620	-2.34
-48.417350	-1.410640	-2.44
-48.417360	-1.410660	-2.34
-48.417370	-1.410670	-2.34
-48.417370	-1.410690	-2.44
-48.417380	-1.410710	-2.44
-48.417390	-1.410730	-2.44
-48.417390	-1.410750	-2.44
-48.417400	-1.410780	-2.44
-48.417410	-1.410800	-2.44
-48.417410	-1.410820	-2.34
-48.417420	-1.410840	-2.44
-48.417420	-1.410860	-2.44
-48.417420	-1.410880	-2.44
-48.417420	-1.410910	-2.44
-48.417430	-1.410930	-2.54
-48.417430	-1.410950	-2.54
-48.417430	-1.410970	-2.44
-48.417440	-1.410990	-2.54
-48.417440	-1.411010	-2.54
-48.417450	-1.411030	-2.44
-48.417450	-1.411050	-2.54
-48.417460	-1.411070	-2.44
-48.417460	-1.411090	-2.44
-48.417460	-1.411110	-2.54
-48.417470	-1.411140	-2.44
-48.417470	-1.411160	-2.44
-48.417480	-1.411180	-2.44
-48.417480	-1.411200	-2.44
-48.417490	-1.411220	-2.44
-48.417490	-1.411240	-2.44
-48.417500	-1.411260	-2.44
-48.417500	-1.411280	-2.44
-48.417510	-1.411300	-2.54
-48.417510	-1.411320	-2.44
-48.417510	-1.411350	-2.34
-48.417510	-1.411370	-2.44
-48.417520	-1.411390	-2.44
-48.417520	-1.411410	-2.44
-48.417520	-1.411430	-2.44
-48.417520	-1.411450	-2.34
-48.417520	-1.411470	-2.34
-48.417510	-1.411490	-2.44
-48.417510	-1.411510	-2.44
-48.417510	-1.411520	-2.54
-48.417510	-1.411540	-2.54
-48.417500	-1.411560	-2.64
-48.417500	-1.411580	-2.64
-48.417500	-1.411600	-3.04
-48.417490	-1.411620	-2.24
-48.417490	-1.411640	-1.94
-48.417490	-1.411670	-2.04
-48.417490	-1.411690	-2.84
-48.417490	-1.411710	-2.84
-48.417490	-1.411730	-2.84
-48.417490	-1.411750	-2.74
-48.417500	-1.411770	-2.74
-48.417500	-1.411790	-2.64
-48.417500	-1.411820	-2.54
-48.417510	-1.411830	-2.54
-48.417510	-1.411850	-2.54
-48.417510	-1.411870	-2.54
-48.417520	-1.411890	-2.54
-48.417520	-1.411910	-2.54
-48.417520	-1.411930	-2.54
-48.417520	-1.411950	-2.64
-48.417520	-1.411980	-2.64
-48.417510	-1.412000	-2.54
-48.417510	-1.412020	-2.64
-48.417510	-1.412040	-2.54
-48.417510	-1.412060	-2.64
-48.417510	-1.412080	-2.64
-48.417510	-1.412100	-2.64
-48.417510	-1.412120	-2.54
-48.417510	-1.412140	-2.54
-48.417510	-1.412170	-2.54
-48.417510	-1.412180	-2.54
-48.417510	-1.412200	-2.64
-48.417510	-1.412230	-2.64
-48.417510	-1.412250	-2.64
-48.417510	-1.412270	-2.64
-48.417510	-1.412290	-2.64
-48.417510	-1.412310	-2.64
-48.417520	-1.412330	-2.64
-48.417520	-1.412350	-2.74
-48.417520	-1.412370	-2.74
-48.417530	-1.412390	-2.84
-48.417530	-1.412410	-2.54
-48.417540	-1.412420	-2.64
-48.417540	-1.412440	-2.64
-48.417550	-1.412460	-2.64
-48.417550	-1.412480	-2.64
-48.417560	-1.412500	-2.64
-48.417560	-1.412520	-2.64
-48.417560	-1.412550	-2.64
-48.417570	-1.412570	-2.74
-48.417570	-1.412590	-2.64
-48.417560	-1.412610	-2.54
-48.417560	-1.412630	-2.64
-48.417550	-1.412650	-2.64
-48.417550	-1.412670	-2.64
-48.417530	-1.412690	-2.54
-48.417520	-1.412700	-2.64
-48.417510	-1.412720	-2.64
-48.417500	-1.412740	-2.64
-48.417490	-1.412760	-2.54
-48.417480	-1.412770	-2.54
-48.417470	-1.412790	-2.54
-48.417460	-1.412810	-2.64
-48.417450	-1.412830	-2.64
-48.417450	-1.412850	-2.64
-48.417440	-1.412870	-2.64
-48.417430	-1.412890	-2.54
-48.417420	-1.412910	-2.64
-48.417410	-1.412930	-2.54
-48.417400	-1.412950	-2.64
-48.417390	-1.412970	-2.64
-48.417390	-1.413000	-2.64
-48.417380	-1.413020	-2.64
-48.417380	-1.413040	-2.64
-48.417370	-1.413060	-2.64
-48.417370	-1.413080	-2.64
-48.417370	-1.413100	-2.64
-48.417360	-1.413120	-2.64
-48.417360	-1.413140	-2.64
-48.417360	-1.413160	-2.54
-48.417350	-1.413190	-2.54
-48.417350	-1.413210	-2.64
-48.417350	-1.413230	-2.54
-48.417340	-1.413250	-2.64
-48.417340	-1.413270	-2.64
-48.417340	-1.413300	-2.64
-48.417330	-1.413320	-2.54
-48.417330	-1.413340	-2.54
-48.417320	-1.413360	-2.54
-48.417320	-1.413380	-2.54
-48.417310	-1.413400	-2.54
-48.417300	-1.413430	-2.54
-48.417300	-1.413440	-2.54
-48.417290	-1.413460	-2.54
-48.417280	-1.413490	-2.64
-48.417270	-1.413500	-2.64
-48.417260	-1.413520	-2.54
-48.417260	-1.413550	-2.64
-48.417250	-1.413570	-2.54
-48.417240	-1.413590	-2.74
-48.417230	-1.413610	-2.64
-48.417220	-1.413630	-2.64
-48.417210	-1.413660	-2.64
-48.417200	-1.413680	-2.64
-48.417190	-1.413700	-2.64
-48.417180	-1.413720	-2.64
-48.417170	-1.413740	-2.64
-48.417160	-1.413760	-2.64
-48.417150	-1.413790	-2.64
-48.417140	-1.413810	-2.64
-48.417140	-1.413830	-2.64
-48.417130	-1.413850	-2.64
-48.417130	-1.413870	-2.54
-48.417120	-1.413890	-2.64
-48.417120	-1.413910	-2.64
-48.417120	-1.413930	-2.54
-48.417120	-1.413950	-2.64
-48.417110	-1.413970	-2.64
-48.417110	-1.413990	-2.54
-48.417100	-1.414020	-2.44
-48.417100	-1.414040	-2.54
-48.417100	-1.414060	-2.54
-48.417100	-1.414090	-2.64
-48.417110	-1.414100	-2.64
-48.417110	-1.414120	-2.54
-48.417110	-1.414150	-2.64
-48.417120	-1.414170	-2.64
-48.417120	-1.414190	-2.64
-48.417130	-1.414210	-2.64
-48.417130	-1.414230	-2.64
-48.417140	-1.414250	-2.64
-48.417150	-1.414270	-2.64
-48.417150	-1.414290	-2.64
-48.417160	-1.414310	-2.64
-48.417160	-1.414330	-2.64
-48.417170	-1.414350	-2.64
-48.417170	-1.414380	-2.54
-48.417180	-1.414400	-2.64
-48.417180	-1.414420	-2.64
-48.417180	-1.414450	-2.64
-48.417180	-1.414470	-2.54
-48.417180	-1.414490	-2.64
-48.417180	-1.414510	-2.64
-48.417170	-1.414530	-2.54
-48.417170	-1.414550	-2.64
-48.417160	-1.414580	-2.74
-48.417150	-1.414600	-2.64
-48.417150	-1.414620	-2.64
-48.417140	-1.414650	-2.54
-48.417130	-1.414670	-2.64
-48.417130	-1.414690	-2.64
-48.417120	-1.414710	-2.64
-48.417120	-1.414730	-2.64
-48.417110	-1.414750	-2.64
-48.417110	-1.414780	-2.64
-48.417100	-1.414800	-2.64
-48.417100	-1.414820	-2.74
-48.417100	-1.414840	-2.64
-48.417100	-1.414860	-2.64
-48.417090	-1.414880	-2.64
-48.417090	-1.414900	-2.74
-48.417090	-1.414920	-2.74
-48.417090	-1.414950	-2.74
-48.417080	-1.414970	-2.64
-48.417090	-1.414990	-2.64
-48.417090	-1.415010	-2.64
-48.417090	-1.415030	-2.74
-48.417090	-1.415050	-2.64
-48.417090	-1.415070	-2.64
-48.417090	-1.415100	-2.64
-48.417100	-1.415120	-2.74
-48.417100	-1.415140	-2.64
-48.417100	-1.415160	-2.64
-48.417100	-1.415180	-2.64
-48.417100	-1.415200	-2.54
-48.417100	-1.415220	-2.64
-48.417090	-1.415250	-2.64
-48.417090	-1.415270	-2.64
-48.417080	-1.415290	-2.74
-48.417080	-1.415310	-2.84
-48.417070	-1.415330	-2.74
-48.417060	-1.415350	-2.84
-48.417060	-1.415370	-2.74
-48.417050	-1.415390	-2.74
-48.417040	-1.415410	-2.64
-48.417030	-1.415430	-2.74
-48.417030	-1.415450	-2.74
-48.417020	-1.415470	-2.74
-48.417010	-1.415490	-2.74
-48.417010	-1.415510	-2.64
-48.417000	-1.415530	-2.74
-48.416990	-1.415560	-2.74
-48.416980	-1.415580	-2.74
-48.416980	-1.415600	-2.74
-48.416970	-1.415620	-2.74
-48.416960	-1.415640	-2.64
-48.416960	-1.415660	-2.74
-48.416950	-1.415680	-2.74
-48.416950	-1.415700	-2.74
-48.416940	-1.415730	-2.74
-48.416940	-1.415750	-2.84
-48.416940	-1.415770	-2.74
-48.416930	-1.415790	-2.74
-48.416930	-1.415810	-2.94
-48.416930	-1.415840	-2.84
-48.416930	-1.415860	-2.94
-48.416930	-1.415880	-2.74
-48.416930	-1.415900	-2.64
-48.416930	-1.415920	-2.74
-48.416930	-1.415950	-2.74
-48.416930	-1.415970	-2.74
-48.416930	-1.415990	-2.84
-48.416930	-1.416010	-2.74
-48.416930	-1.416030	-2.74
-48.416940	-1.416050	-2.64
-48.416940	-1.416070	-2.74
-48.416940	-1.416090	-2.74
-48.416940	-1.416110	-2.74
-48.416950	-1.416130	-2.74
-48.416950	-1.416160	-2.74
-48.416950	-1.416180	-2.74
-48.416960	-1.416200	-2.74
-48.416960	-1.416220	-2.74
-48.416960	-1.416240	-2.94
-48.416960	-1.416260	-2.84
-48.416960	-1.416280	-2.84
-48.416960	-1.416300	-2.84
-48.416960	-1.416320	-2.84
-48.416960	-1.416340	-2.84
-48.416960	-1.416360	-2.84
-48.416950	-1.416380	-2.94
-48.416950	-1.416400	-2.94
-48.416950	-1.416420	-2.84
-48.416940	-1.416440	-2.84
-48.416940	-1.416460	-2.94
-48.416940	-1.416480	-2.94
-48.416930	-1.416510	-2.94
-48.416930	-1.416530	-2.84
-48.416920	-1.416550	-2.94
-48.416920	-1.416570	-2.84
-48.416910	-1.416590	-2.94
-48.416910	-1.416610	-2.74
-48.416900	-1.416630	-2.84
-48.416890	-1.416650	-2.74
-48.416890	-1.416680	-2.74
-48.416880	-1.416700	-2.74
-48.416880	-1.416720	-2.74
-48.416870	-1.416740	-2.74
-48.416870	-1.416760	-2.74
-48.416860	-1.416780	-2.74
-48.416860	-1.416800	-2.74
-48.416850	-1.416820	-2.84
-48.416840	-1.416840	-3.14
-48.416840	-1.416860	-2.74
-48.416830	-1.416880	-2.74
-48.416830	-1.416900	-2.74
-48.416830	-1.416920	-2.84
-48.416830	-1.416940	-2.84
-48.416820	-1.416960	-2.84
-48.416820	-1.416980	-2.74
-48.416810	-1.417010	-2.84
-48.416810	-1.417030	-2.84
-48.416810	-1.417050	-2.94
-48.416810	-1.417070	-2.94
-48.416810	-1.417090	-2.94
-48.416810	-1.417110	-2.94
-48.416810	-1.417130	-2.94
-48.416810	-1.417150	-2.74
-48.416810	-1.417170	-2.84
-48.416810	-1.417190	-2.84
-48.416810	-1.417210	-2.84
-48.416810	-1.417240	-2.74
-48.416810	-1.417260	-2.74
-48.416810	-1.417280	-2.74
-48.416810	-1.417300	-2.74
-48.416810	-1.417320	-2.74
-48.416810	-1.417340	-2.74
-48.416810	-1.417370	-2.74
-48.416810	-1.417390	-2.94
-48.416810	-1.417410	-2.94
-48.416800	-1.417430	-2.84
-48.416790	-1.417450	-2.94
-48.416790	-1.417460	-2.84
-48.416780	-1.417490	-2.84
-48.416780	-1.417500	-2.94
-48.416770	-1.417530	-3.24
-48.416770	-1.417550	-3.24
-48.416760	-1.417570	-3.14
-48.416760	-1.417580	-2.94
-48.416760	-1.417600	-2.84
-48.416750	-1.417620	-2.84
-48.416750	-1.417640	-2.74
-48.416750	-1.417670	-2.84
-48.416740	-1.417690	-2.94
-48.416740	-1.417700	-2.84
-48.416750	-1.417730	-2.84
-48.416750	-1.417750	-2.74
-48.416760	-1.417770	-2.64
-48.416770	-1.417790	-2.84
-48.416780	-1.417800	-2.84
-48.416790	-1.417820	-2.74
-48.416810	-1.417840	-2.74
-48.416820	-1.417850	-2.84
-48.416840	-1.417870	-2.84
-48.416850	-1.417890	-2.84
-48.416870	-1.417900	-2.84
-48.416880	-1.417930	-2.94
-48.416890	-1.417940	-3.04
-48.416900	-1.417960	-3.14
-48.416910	-1.417980	-3.24
-48.416920	-1.418000	-3.34
-48.416930	-1.418020	-3.34
-48.416930	-1.418040	-3.34
-48.416930	-1.418060	-3.24
-48.416930	-1.418080	-3.14
-48.416930	-1.418100	-3.14
-48.416930	-1.418130	-3.14
-48.416920	-1.418140	-3.14
-48.416920	-1.418160	-3.14
-48.416920	-1.418180	-3.24
-48.416920	-1.418200	-3.24
-48.416920	-1.418230	-3.34
-48.416920	-1.418240	-3.34
-48.416920	-1.418260	-3.04
-48.416930	-1.418280	-2.94
-48.416930	-1.418300	-2.84
-48.416940	-1.418320	-2.84
-48.416950	-1.418340	-2.94
-48.416960	-1.418350	-3.04
-48.416980	-1.418370	-2.84
-48.416990	-1.418390	-3.04
-48.417000	-1.418410	-3.04
-48.417010	-1.418430	-2.94
-48.417020	-1.418440	-2.94
-48.417030	-1.418460	-2.94
-48.417040	-1.418480	-2.94
-48.417060	-1.418510	-2.84
-48.417070	-1.418520	-2.94
-48.417070	-1.418540	-2.84
-48.417080	-1.418560	-2.94
-48.417090	-1.418580	-2.94
-48.417100	-1.418610	-2.94
-48.417100	-1.418630	-2.84
-48.417100	-1.418650	-2.84
-48.417110	-1.418680	-2.84
-48.417110	-1.418690	-2.94
-48.417110	-1.418720	-2.84
-48.417110	-1.418740	-2.94
-48.417110	-1.418760	-2.84
-48.417110	-1.418780	-2.84
-48.417110	-1.418800	-2.84
-48.417110	-1.418820	-2.84
-48.417110	-1.418840	-2.84
-48.417110	-1.418860	-2.84
-48.417110	-1.418880	-2.84
-48.417100	-1.418900	-2.84
-48.417100	-1.418920	-2.94
-48.417100	-1.418940	-2.94
-48.417100	-1.418960	-2.94
-48.417100	-1.418980	-2.94
-48.417100	-1.419010	-2.94
-48.417100	-1.419030	-2.94
-48.417100	-1.419050	-2.94
-48.417110	-1.419070	-2.94
-48.417110	-1.419090	-2.84
-48.417110	-1.419110	-2.84
-48.417120	-1.419130	-2.84
-48.417120	-1.419150	-2.84
-48.417130	-1.419170	-2.84
-48.417140	-1.419190	-2.84
-48.417140	-1.419210	-2.84
-48.417150	-1.419230	-2.84
-48.417160	-1.419250	-2.84
-48.417160	-1.419270	-2.84
-48.417170	-1.419290	-2.94
-48.417180	-1.419310	-2.94
-48.417180	-1.419330	-2.94
-48.417180	-1.419360	-2.84
-48.417190	-1.419380	-2.84
-48.417190	-1.419400	-2.84
-48.417180	-1.419420	-2.84
-48.417180	-1.419440	-2.84
-48.417180	-1.419460	-2.84
-48.417180	-1.419480	-2.84
-48.417170	-1.419500	-2.84
-48.417160	-1.419520	-2.84
-48.417160	-1.419540	-2.84
-48.417150	-1.419560	-2.84
-48.417140	-1.419580	-2.84
-48.417130	-1.419600	-2.84
-48.417120	-1.419620	-2.84
-48.417110	-1.419640	-2.94
-48.417100	-1.419660	-2.94
-48.417090	-1.419690	-2.94
-48.417080	-1.419710	-2.94
-48.417070	-1.419730	-2.94
-48.417060	-1.419760	-2.94
-48.417050	-1.419780	-2.94
-48.417050	-1.419800	-2.94
-48.417040	-1.419820	-2.84
-48.417030	-1.419850	-2.94
-48.417030	-1.419870	-3.04
-48.417030	-1.419890	-2.94
-48.417020	-1.419920	-2.94
-48.417020	-1.419940	-2.94
-48.417020	-1.419960	-2.94
-48.417020	-1.419990	-2.94
-48.417010	-1.420010	-3.04
-48.417010	-1.420030	-2.94
-48.417000	-1.420060	-3.04
-48.417000	-1.420080	-3.14
-48.417000	-1.420100	-3.04
-48.416990	-1.420130	-3.14
-48.416990	-1.420150	-3.24
-48.416980	-1.420180	-3.04
-48.416980	-1.420200	-2.94
-48.416970	-1.420220	-2.94
-48.416970	-1.420240	-2.94
-48.416960	-1.420260	-3.04
-48.416960	-1.420290	-3.04
-48.416950	-1.420310	-2.94
-48.416950	-1.420340	-3.04
-48.416940	-1.420360	-3.04
-48.416940	-1.420380	-3.04
-48.416940	-1.420400	-3.04
-48.416940	-1.420420	-2.94
-48.416940	-1.420450	-2.94
-48.416940	-1.420470	-2.84
-48.416940	-1.420490	-2.84
-48.416940	-1.420520	-2.94
-48.416940	-1.420540	-3.04
-48.416940	-1.420560	-2.94
-48.416950	-1.420590	-2.94
-48.416950	-1.420610	-2.94
-48.416950	-1.420630	-2.94
-48.416950	-1.420660	-3.04
-48.416950	-1.420680	-3.04
-48.416950	-1.420700	-3.04
-48.416950	-1.420720	-3.04
-48.416960	-1.420750	-3.14
-48.416960	-1.420770	-3.34
-48.416960	-1.420800	-3.24
-48.416960	-1.420820	-3.34
-48.416970	-1.420840	-3.34
-48.416970	-1.420870	-3.34
-48.416970	-1.420890	-3.34
-48.416970	-1.420910	-3.34
-48.416980	-1.420930	-3.34
-48.416990	-1.420950	-3.34
-48.416990	-1.420970	-3.34
-48.416990	-1.421000	-3.24
-48.416990	-1.421020	-3.24
-48.416990	-1.421030	-3.24
-48.416980	-1.421050	-3.34
-48.416970	-1.421070	-3.34
-48.416960	-1.421090	-3.24
-48.416950	-1.421100	-3.34
-48.416940	-1.421120	-3.24
-48.416930	-1.421140	-3.24
-48.416910	-1.421150	-3.04
-48.416900	-1.421170	-3.04
-48.416880	-1.421180	-3.04
-48.416850	-1.421190	-3.04
-48.416840	-1.421200	-3.04
-48.416810	-1.421200	-3.14
-48.416790	-1.421200	-3.04
-48.416770	-1.421210	-3.04
-48.416750	-1.421220	-3.04
-48.416730	-1.421230	-3.14
-48.416720	-1.421250	-3.14
-48.416700	-1.421260	-3.14
-48.416690	-1.421280	-3.24
-48.416670	-1.421290	-3.14
-48.416660	-1.421310	-3.14
-48.416650	-1.421330	-3.14
-48.416640	-1.421340	-3.14
-48.416630	-1.421360	-3.14
-48.416620	-1.421380	-3.14
-48.416610	-1.421400	-3.14
-48.416600	-1.421420	-3.24
-48.416590	-1.421440	-3.14
-48.416580	-1.421450	-3.14
-48.416570	-1.421470	-3.14
-48.416570	-1.421490	-3.14
-48.416560	-1.421510	-3.34
-48.416550	-1.421530	-3.44
-48.416550	-1.421550	-3.14
-48.416540	-1.421570	-3.14
-48.416540	-1.421590	-3.14
-48.416530	-1.421610	-3.14
-48.416520	-1.421630	-3.14
-48.416510	-1.421650	-3.14
-48.416510	-1.421660	-3.34
-48.416500	-1.421680	-3.14
-48.416490	-1.421700	-3.14
-48.416480	-1.421710	-3.14
-48.416470	-1.421730	-3.24
-48.416460	-1.421750	-3.24
-48.416450	-1.421770	-3.24
-48.416440	-1.421780	-3.14
-48.416430	-1.421790	-3.14
-48.416420	-1.421810	-3.14
-48.416400	-1.421820	-3.24
-48.416390	-1.421840	-3.14
-48.416370	-1.421860	-3.24
-48.416360	-1.421870	-3.24
